#EXTM3U
#EXTINF:-1 tvg-name="☀轮播直播",☀轮播直播

🧑‍🏭刘德华专辑影院,#genre#
士兵突击,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11342430
父母爱情,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11602071
终极三国,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=21059562
龙门镖局,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352874
网球王子,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352882
龙岭迷窟,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=29465863
昆仑神宫,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11601957
怒晴湘西,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11602075
云南虫谷,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352898
南海归墟,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352883
雪山飞狐,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352952
红海行动,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11601986
古装情感,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352881
犯罪影片,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352962
小哥美食,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=14363949
朱雀青龙,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352905
港产搞笑,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11601960
港台警匪,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352886
推荐合集,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11602041
强森合集,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=21059581
宇宙合集,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11342428
怪兽合集,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=21059577
武侠合集,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11342427
警匪合集,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352886
罪犯合集,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352962
枪战合集,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=21059579
热血合集,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352934
贺岁合集,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11601971
玄幻合集,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11342414
谍战合集,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=21059585
喜剧合集,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352877
港片合集,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11602043
国产合集,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352973
哆啦 A梦,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11601963
猫和老鼠,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352879
蜡笔小新,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352970
海绵宝宝,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352919
西部影院,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=30311497
旋风球技,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11342400
吐槽大会,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11342422
黑帮斗争,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11342419
星爷搞笑,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=21136378
医馆笑传,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352891
经典好片,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11342427
史诗大片,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=21059556
开心快乐,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11342388
中国功夫,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352941
韩国动作,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352884
勇敢的心,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11602037
经典好剧,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11602085
十大奇冤,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352899
经典喜剧,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352894
异形世界,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=21059577
电锯惊魂,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352903
天雷滚滚,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352945
港剧经典,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352965
茶啊二中,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11213191
喜剧专场,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11602044
女神系列,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11336571
金庸武侠,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11342435
小李飞刀,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11336590
魔法世界,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=21059580
镖行天下,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352969
西部刑侦,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11601972
青春爱情,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11602075
太空混战,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=21059579
三国鼎立,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11602077
赘婿全集,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=21059564
东方不败,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11601962
最佳搭档,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11342397
虎妈猫爸,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11601964
活佛济公,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11342400
喜剧合家,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352877
谍战神剧,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11342436
救援电影,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=21059586
金庸电影,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352897
鹊刀门传奇,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352963
民兵葛二蛋,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11602072
铁道游击队,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352936
新神雕侠侣,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352964
我叫王大锤,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=26355850
雪中悍刀行,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11336592
生活大爆炸,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11342417
情满四合院,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11342426
金庸经典剧,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11602082
五福星全集,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11282233
大宋提刑官,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11279251
命案十三宗,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11601981
特战队出击,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352973
新天龙八部,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=20985816
美食纪录片,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352955
神医喜来乐,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11601978
中华小当家,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11342413
搞笑一家人,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11342402
倚天屠龙记,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11342403
杰森斯坦森,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=21059588
地下交通站,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11342433
陈翔六点半,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11274154
神探狄仁杰,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352958
炊事班的故事,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=19524135
情深深雨濛濛,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352885
穿越千年之恋,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11342398
风云雄霸天下,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=21059612
康熙微服私访,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11342418
我的团长我的团,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11352910
铁齿铜牙纪晓岚,http://113.46.232.109:3366/live/lunbo/huya/hy.php?id=11342396


⭐热门影片⭐,#genre#
毒液：致命守护者,https://vip.dytt-live.com/20250428/5139_69f62956/index.m3u8
毒液：致命守护者,https://vip.dytt-live.com/20250428/5140_5ef99d16/index.m3u8
豺狼的日子1-10集,https://vip.dytt-music.com/20250401/34330_9ea66f48/index.m3u8
豺狼的日子1-10集,https://vip.dytt-music.com/20250401/34329_f9825fce/index.m3u8
豺狼的日子1-10集,https://vip.dytt-music.com/20250401/34328_5dbb759b/index.m3u8
豺狼的日子1-10集,https://vip.dytt-music.com/20250401/34327_2cb4cf97/index.m3u8
豺狼的日子1-10集,https://vip.dytt-music.com/20250401/34326_a0c5216b/index.m3u8
豺狼的日子1-10集,https://vip.dytt-music.com/20250401/34325_c3e71101/index.m3u8
豺狼的日子1-10集,https://vip.dytt-music.com/20250401/34324_d8585cb9/index.m3u8
豺狼的日子1-10集,https://vip.dytt-music.com/20250401/34323_dda40872/index.m3u8
豺狼的日子1-10集,https://vip.dytt-music.com/20250401/34322_670f33f3/index.m3u8
豺狼的日子1-10集,https://vip.dytt-music.com/20250401/34321_24dc2b5d/index.m3u8
美国队长4,https://vip.dytt-film.com/20250225/9149_c292b3e9/index.m3u8
鱿鱼游戏1(全),https://vip.dytt-cinema.com/20250509/22203_b38801ba/index.m3u8
鱿鱼游戏1(全),https://vip.dytt-cinema.com/20250509/22202_f8d1fd34/index.m3u8
鱿鱼游戏1(全),https://vip.dytt-cinema.com/20250509/22201_2681010a/index.m3u8
鱿鱼游戏1(全),https://vip.dytt-cinema.com/20250509/22200_81b6bf4e/index.m3u8
鱿鱼游戏1(全),https://vip.dytt-cinema.com/20250509/22199_a3f51ed7/index.m3u8
鱿鱼游戏1(全),https://vip.dytt-cinema.com/20250509/22198_b9e1596e/index.m3u8
鱿鱼游戏1(全),https://vip.dytt-cinema.com/20250509/22197_8b9a2193/index.m3u8
鱿鱼游戏1(全),https://vip.dytt-cinema.com/20250509/22196_4d87b1e6/index.m3u8
鱿鱼游戏1(全),https://vip.dytt-cinema.com/20250509/22195_15e59bc7/index.m3u8
鱿鱼游戏2(全),https://vip.dytt-music.com/20250314/23447_9fdbe9d3/index.m3u8
鱿鱼游戏2(全),https://vip.dytt-music.com/20250314/23446_14fede16/index.m3u8
鱿鱼游戏2(全),https://vip.dytt-music.com/20250314/23445_2b3c63c6/index.m3u8
鱿鱼游戏2(全),https://vip.dytt-music.com/20250314/23444_24655175/index.m3u8
鱿鱼游戏2(全),https://vip.dytt-music.com/20250314/23443_f92f6317/index.m3u8
鱿鱼游戏2(全),https://vip.dytt-music.com/20250314/23442_c45bdeba/index.m3u8
鱿鱼游戏2(全),https://vip.dytt-music.com/20250314/23441_220ef58e/index.m3u8
鱿鱼游戏3(全),https://vip.dytt-cinema.com/20250627/25648_63baaa24/index.m3u8
鱿鱼游戏3(全),https://vip.dytt-cinema.com/20250627/25644_caa00974/index.m3u8
鱿鱼游戏3(全),https://vip.dytt-cinema.com/20250627/25645_cd3c25ad/index.m3u8
鱿鱼游戏3(全),https://vip.dytt-cinema.com/20250627/25647_92e2febe/index.m3u8
鱿鱼游戏3(全),https://vip.dytt-cinema.com/20250627/25646_4b0634bf/index.m3u8
鱿鱼游戏3(全),https://vip.dytt-cinema.com/20250627/25649_c80bc2fb/index.m3u8

⭐周星馳合輯(51部),#genre#
伴我縱橫,https://vip.ffzy-play7.com/20221126/7087_cafd78d5/2000k/hls/mixed.m3u8
暴風眼,https://vip.ffzy-play7.com/20230213/14539_252712d5/2000k/hls/mixed.m3u8
遲到的鋼琴,https://vip.ffzy-play6.com/20221127/8752_554f93c9/3000k/hls/mixed.m3u8
第六感,https://vip.ffzy-play7.com/20230325/19608_e95a3a84/2000k/hls/mixed.m3u8
賭豪,https://vip.ffzy-play7.com/20221113/3889_e13fa0f9/2000k/hls/mixed.m3u8
賭神,https://vip.ffzy-online.com/20221017/865_74da177a/2000k/hls/mixed.m3u8
賭神2,https://vip.ffzy-play7.com/20230116/11633_72296dc8/2000k/hls/mixed.m3u8
賭聖,https://vip.ffzy-play7.com/20230118/11963_d17bc05a/2000k/hls/mixed.m3u8
賭俠,https://vip.ffzy-online.com/20221017/869_4ed0959f/2000k/hls/mixed.m3u8
賭俠2：上海灘賭聖,https://vip.ffzy-online.com/20221017/870_24fd00ae/2000k/hls/mixed.m3u8
飛狐外傳,https://vip.lz-cdn.com/20220731/26529_5862e7cc/1000k/hls/mixed.m3u8
飛女正傳,https://vip.ffzy-play7.com/20221113/4102_e33b4c49/2000k/hls/mixed.m3u8
花心夢裡人,https://vip.ffzy-play7.com/20221117/5144_8902cf15/2000k/hls/mixed.m3u8
黃飛鴻之鐵雞鬥蜈蚣,https://vip.ffzy-play6.com/20221112/6386_1c2673b1/3000k/hls/mixed.m3u8
火舞風雲,https://vip.ffzy-play7.com/20221117/5035_7a0d5a2c/2000k/hls/mixed.m3u8
精裝追女仔之3狼之一族,https://vip.ffzy-play6.com/20221129/9346_67ee848d/3000k/hls/mixed.m3u8
九品芝麻官,https://vip.ffzy-play6.com/20221205/9996_68ad8079/3000k/hls/mixed.m3u8
絕代雙驕,https://vip.ffzy-play6.com/20221129/9355_e351af0a/3000k/hls/mixed.m3u8
冷麵狙擊手,https://vip.ffzy-play7.com/20221207/8414_998951ce/2000k/hls/mixed.m3u8
兩個獨立包裝的女人,https://vip.ffzy-play7.com/20230208/13843_637c62ad/2000k/hls/mixed.m3u8
鹿鼎記,https://vip.ffzy-online2.com/20230403/30732_157cb8d7/2000k/hls/mixed.m3u8
鹿鼎記2：神龍教,https://vip.ffzy-play7.com/20230101/10739_492582b8/2000k/hls/mixed.m3u8
漫畫威龍,https://vip.ffzy-play.com/20221204/29460_10c83a7c/2000k/hls/mixed.m3u8
猛鬼大廈,https://vip.ffzy-play7.com/20230417/22513_80b3e3ec/2000k/hls/mixed.m3u8
魔翡翠,https://vip.ffzy-play6.com/20221116/7271_d99e19b6/3000k/hls/mixed.m3u8
女黑俠黃鶯,https://vip.ffzy-play7.com/20221112/3630_03f13a25/2000k/hls/mixed.m3u8
神經刀與飛天貓,https://cos.m3u8hw8.com/share/9da67bf46a124f5e8189204bdab2d000.m3u8
十兄弟,https://vip.ffzy-play6.com/20221112/6056_8848a0e8/3000k/hls/mixed.m3u8
逃學外傳,https://vip.ffzy-play6.com/20221112/6098_d8697665/3000k/hls/mixed.m3u8
逃學威龍,https://vip.ffzy-play6.com/20221112/6099_f4649b91/3000k/hls/mixed.m3u8
逃學威龍2,https://vip.ffzy-play6.com/20221112/6101_3ea56df6/3000k/hls/mixed.m3u8
逃學威龍3之龍過雞年,https://vip.ffzy-play6.com/20221112/6103_d6c1afdb/3000k/hls/mixed.m3u8
逃學英雄傳,https://vip.ffzy-play7.com/20221209/9162_6cf398aa/2000k/hls/mixed.m3u8
五億探長雷洛傳1：雷老虎,https://vip.ffzy-online.com/20221015/672_cd3f2629/2000k/hls/mixed.m3u8
五億探長雷洛傳2：父子情仇,https://vip.ffzy-online.com/20221015/676_0dc45896/2000k/hls/mixed.m3u8
武俠七公主,https://vip.ffzy-play7.com/20230423/22946_f55e7919/2000k/hls/mixed.m3u8
武狀元蘇乞兒,https://vip.ffzy-play7.com/20221112/3309_a8fac958/2000k/hls/mixed.m3u8
西環的故事,https://vip.ffzy-play7.com/20221112/3312_5634eb79/2000k/hls/mixed.m3u8
小小小警察,https://vip.ffzy-play7.com/20230131/12926_ddf93907/2000k/hls/mixed.m3u8
新碧血劍,https://vip.ffzy-play6.com/20221129/9447_854e400a/3000k/hls/mixed.m3u8
新精武門1991,https://vip.ffzy-play6.com/20221206/10147_2266b628/3000k/hls/mixed.m3u8
新天龍八部之天山童姥,https://vip.ffzy-play7.com/20221112/3355_8fe53bcd/2000k/hls/mixed.m3u8
妖魔道,https://vip.ffzy-play7.com/20221112/3373_6cc5dc0c/2000k/hls/mixed.m3u8
一屋哨牙鬼,https://vip.ffzy-play7.com/20230129/12728_f8fc1a8f/2000k/hls/mixed.m3u8
倚天屠龍記之魔教教主,https://vip.ffzy-online1.com/20230622/41615_05003dd5/2000k/hls/mixed.m3u8
有鬼住在隔壁,https://vip.lz-cdn1.com/20230809/21713_b9ce36a6/2000k/hls/mixed.m3u8
與龍共舞,https://vip.ffzy-play6.com/20221207/10859_1b02d27c/3000k/hls/mixed.m3u8
芝士火腿,https://vip.ffzy-play6.com/20221113/6820_edb7dd0d/3000k/hls/mixed.m3u8
至尊無上,https://vip.ffzy-play.com/20221015/1086_9576a463/2000k/hls/mixed.m3u8
追日,https://vip.ffzy-play7.com/20221129/7755_3a0215ed/2000k/hls/mixed.m3u8
最佳女婿,https://vip.ffzy-play7.com/20221116/4842_087288a0/2000k/hls/mixed.m3u8

⭐周林正英合輯(89部),#genre#
敗家仔,https://vip.ffzy-play7.com/20221207/8332_71c25e63/2000k/hls/mixed.m3u8
蝙蝠傳奇,https://vip.ffzy-play7.com/20221206/8033_f037643b/2000k/hls/mixed.m3u8
搏命單刀奪命槍,https://vip.ffzy-play7.com/20221208/8546_fa0622b4/2000k/hls/mixed.m3u8
大內高手,https://vip.lzcdn2.com/20221112/22453_c40f2866/1200k/hls/mixed.m3u8
東方禿鷹,https://vip.ffzy-play7.com/20221209/9044_d3e0dbd4/2000k/hls/mixed.m3u8
多情劍客無情劍,https://vip.ffzy-play6.com/20221206/10288_62ea15ab/3000k/hls/mixed.m3u8
發錢寒,https://vip.ffzy-play7.com/20221224/9575_be9276d1/2000k/hls/mixed.m3u8
非洲和尚,https://vip.ffzy-play6.com/20221129/9317_8c6065f3/3000k/hls/mixed.m3u8
福星高照,https://vip.ffzy-play6.com/20221128/8904_328483ba/3000k/hls/mixed.m3u8
富貴列車,https://vip.ffzy-play7.com/20221206/8232_7462fce8/2000k/hls/mixed.m3u8
鬼打鬼,https://vip.ffzy-play7.com/20221115/4476_05997c13/2000k/hls/mixed.m3u8
鬼打鬼之黃金道士,https://vip.ffzy-play6.com/20221112/6296_32b14901/3000k/hls/mixed.m3u8
鬼打鬼之靈幻天師,https://vip.ffzy-play6.com/20221117/7433_03cf2e94/3000k/hls/mixed.m3u8
鬼幹部,https://vip.ffzy-play6.com/20221112/6298_1dd44909/3000k/hls/mixed.m3u8
鬼咬鬼,https://vip.ffzy-play7.com/20221208/8822_26a70529/2000k/hls/mixed.m3u8
合氣道,https://yzzy.play-cdn6.com/20220625/1515_8bf6c42a/1000k/hls/mixed.m3u8
洪福齊天,https://v5.fentvoss.com/yyv5/202504/05/g6byETNzAK23/video/2000k_1080/hls/index.m3u8
洪熙官,https://vip.ffzy-play7.com/20221223/9381_0fb84a1d/2000k/hls/mixed.m3u8
譁鬼旅行團,https://vip.ffzy-play6.com/20221129/9331_792c1e13/3000k/hls/mixed.m3u8
畫皮之陰陽法王,https://vip.ffzy-play6.com/20221112/6372_478fbcc6/3000k/hls/mixed.m3u8
黃大仙,https://vip.ffzy-play6.com/20221129/9334_1b618e68/3000k/hls/mixed.m3u8
黃飛鴻少林拳,https://vip.ffzy-play7.com/20221128/7561_64e57fa4/2000k/hls/mixed.m3u8
黃飛鴻系列之一代宗師,https://vip.ffzy-play6.com/20221129/9335_097bc8c1/3000k/hls/mixed.m3u8
黃面老虎,https://vip.ffzy-play7.com/20221128/7563_962c84dc/2000k/hls/mixed.m3u8
殭屍叔叔,https://vip.ffzy-play6.com/20221205/9855_c705b6ee/3000k/hls/mixed.m3u8
殭屍至尊,https://vip.ffzy-play6.com/20221129/9344_44b64a1a/3000k/hls/mixed.m3u8
精靈變,https://vip.ffzy-play6.com/20221129/9345_57e7db60/3000k/hls/mixed.m3u8
老虎田雞,https://vip.ffzy-play7.com/20221224/9583_f95a6383/2000k/hls/mixed.m3u8
李小龍的生與死,https://vip.ffzy-play7.com/20221128/7616_58d018a9/2000k/hls/mixed.m3u8
林世榮,https://vip.ffzy-play7.com/20221209/9096_70ae66c7/2000k/hls/mixed.m3u8
靈幻先生,https://vip.ffzy-play7.com/20221115/4538_ddf6020e/2000k/hls/mixed.m3u8
靈幻至尊,https://vip.ffzy-play7.com/20221112/3550_cbc3226a/2000k/hls/mixed.m3u8
六刺客,https://vip.ffzy-play6.com/20221207/10729_e7511f80/3000k/hls/mixed.m3u8
龍的心,https://vip.ffzy-play7.com/20221115/4539_8b9150f6/2000k/hls/mixed.m3u8
龍門秘指,https://vip.ffzy-play7.com/20221226/9856_9ba5efe5/2000k/hls/mixed.m3u8
龍爭虎鬥,https://vip.ffzy-play7.com/20221228/10118_7f88f7bd/2000k/hls/mixed.m3u8
陸小鳳傳奇之繡花大盜,https://vip.ffzy-online4.com/20230410/19075_6d68c802/2000k/hls/mixed.m3u8
猛龍過江,https://vip.ffzy-play7.com/20221208/8881_22a8bff4/2000k/hls/mixed.m3u8
密宗威龍,https://vip.ffzy-play7.com/20221112/3607_e49d9e93/2000k/hls/mixed.m3u8
霹靂大喇叭,https://vip.ffzy-play6.com/20221116/7273_4a3cfe1f/3000k/hls/mixed.m3u8
破戒,https://vip.ffzy-play6.com/20221128/9079_00447336/3000k/hls/mixed.m3u8
七小福,https://vip.ffzy-play6.com/20221117/7398_2ddb4dac/3000k/hls/mixed.m3u8
奇妙的家族,https://vip.ffzy-play7.com/20230117/11759_452a52a8/2000k/hls/mixed.m3u8
奇謀妙計五福星,https://vip.ffzy-play7.com/20221115/4730_a7515224/2000k/hls/mixed.m3u8
錢作怪,https://vip.ffzy-play7.com/20230204/13185_290d13f1/2000k/hls/mixed.m3u8
青蜂俠,https://vip.ffzy-play7.com/20221228/10200_d6cc00ae/2000k/hls/mixed.m3u8
驅魔道長,https://vip.ffzy-play7.com/20221112/3670_136b232e/2000k/hls/mixed.m3u8
驅魔警察,https://vip.ffzy-play6.com/20221205/9856_18a53055/3000k/hls/mixed.m3u8
群龍戲鳳,https://vip.ffzy-play7.com/20230423/22931_b2b1c621/2000k/hls/mixed.m3u8
人嚇鬼,https://vip.ffzy-play7.com/20221115/4745_3dce763c/2000k/hls/mixed.m3u8
人嚇人,https://super.ffzy-online6.com/20230714/14967_5820b006/2000k/hls/mixed.m3u8
三德和尚與舂米六,https://vip.ffzy-play6.com/20221128/9099_38718b59/3000k/hls/mixed.m3u8
三勇士蠻荒救美,https://vip.lz-cdn16.com/20230630/29748_e678ba6d/2000k/hls/mixed.m3u8
少林英雄之方世玉洪熙官,https://vip.ffzy-play6.com/20221129/9401_ce41b202/3000k/hls/mixed.m3u8
身不由己,https://vip.ffzy-play6.com/20221128/8989_246e279f/3000k/hls/mixed.m3u8
神槍手與咖喱雞,https://vip.ffzy-play7.com/20221129/7684_7ac9e104/2000k/hls/mixed.m3u8
神勇雙響炮,https://vip.ffzy-play6.com/20221128/8991_916bbcd1/3000k/hls/mixed.m3u8
時來運轉,https://vip.ffzy-play7.com/20221209/9156_396eac04/2000k/hls/mixed.m3u8
甩皮鬼,https://vip.ffzy-play6.com/20221112/6431_ce84a705/3000k/hls/mixed.m3u8
雙龍出海,https://vip.ffzy-play6.com/20221128/8994_10fc14d3/3000k/hls/mixed.m3u8
死亡遊戲,https://vip.ffzy-play6.com/20221128/9133_9ec7be0f/3000k/hls/mixed.m3u8
四大門派,https://vip.ffzy-play6.com/20221128/9134_0b15a161/3000k/hls/mixed.m3u8
跆拳震九州,https://yzzy.play-cdn7.com/20220625/514_a24ba1dc/1000k/hls/mixed.m3u8
太陽之子,https://vip.ffzy-play6.com/20221129/9413_5606ff04/3000k/hls/mixed.m3u8
唐山大兄,https://vip.ffzy-play7.com/20221208/8715_94658327/2000k/hls/mixed.m3u8
天地玄門,https://vip.ffzy-play6.com/20221112/6127_d615f342/3000k/hls/mixed.m3u8
鐵甲無敵瑪利亞,https://vip.ffzy-play6.com/20221128/9003_3adc165f/3000k/hls/mixed.m3u8
舞臺姐妹,https://vip.ffzy-play6.com/20221128/9190_67fbf67d/3000k/hls/mixed.m3u8
舞臺姊妹,https://vip.ffzy-play6.com/20221113/6760_3854605e/3000k/hls/mixed.m3u8
俠女,https://vip.ffzy-play6.com/20221207/10660_5351d881/3000k/hls/mixed.m3u8
鹹魚翻生,https://vip.ffzy-play6.com/20221116/7303_5bfc21ee/3000k/hls/mixed.m3u8
